,댓글
454,ㅋㅋㅋㅋㅋㅋ 그러니까 누가 문재인 쳐 뽑으래? ㅋㅋㅋㅋㅋ 나중에 피눈물을 흘릴거다
455,저번뉴스에서는 최상위급여를 받는 부부가 3년동안 2억모았는데 집값이 두배가 되었다더니 수정본인가용??
456,@chunjunguk
457,@lim_t_g_good 2년동안 6천모앗는데 아파투눈 6억올랏다니
458,@mmmmuu9 🤭
459,서울과 수도권은 푸른물결에 이바지한 댓가를 치르는 중 ㅋㅋ
460,위례가 신도시인데 안 오르는게 이상한거지
461,@juns__92 헐...
462,@kkwang2
463,@hailey_h0916 이러니 젊은 사람들이 결혼 부담되서 하겠냐공.. 그럼에도 불구하고 중국인들이 그렇게 우리나라 아파트를 많이 사놨다는데. 우리나라에 아파트가 정말 많은데 정작 내 집 하나가 없다는게 아이러니. 😩😩😩
464,이게 나라냐 진짜...
465,@jjjjin1004 ㅜㅜ
466,@wangohana
467,@junwinwinwinwin 헐??
468,집 사기는 어느 세대나 문화나 나라나 다 힘들지만. 2년만에 6억이 오른 나라나 시기는 적겠죠.
469,@danbi_wm
470,정말 현실이 눈앞을 가리네.. 힘내세요
471,"@lovesminii 보자마자 위례댁 생각나😭 얼마전에도 얘기해찌만,,"
472,@h_yuk_k 현실🤦🏼‍♀️
473,@llparkralphll 우리 미래인가 😢😢
474,시장을 통제가능하다고 보는게 무지와 오만. 중산층도 국민인데 왜 적폐로 몰아가는지. 서민을 위한답시고 모두를 서민으로 만들어버릴려고하네 중산층으로 오라갈 사다리는 다 걷어차버리고. 아 그래야 표밭이 늘지? 포플리즘 정책에 선동시키기 쉬운 서민들
475,집값이 왜 떨어짐? 그말을 믿는 사람들은 집 못삼
476,어제오늘 집알아보러 다니는데 1~2년전에 그렇게 많던 전세가 가격도 어마어마해지고 매매가보다 전세가가 더높음 근데 전세매물자체가 없음 참고로 여기시골임
477,대통령말을 왜믿냐? ㅋ 집사는건 내 선택이지 ~ 아니 그러고 ㅋㅋㅋ 자기가 집 살땐 집값 떨어져야 한다는 논린가? 그럼 한쪽에선 내집값 떨어졌다고 곡소리가 날건데? 무슨 논리야🤬🤬🤬
478,대출 받아서 그 때 사고 충실히 대출금갚아나갔음 딱이었겠다ㅜㅜ 아파트값도 엄청 올랐으니..ㅜㅜ 그렇게 부동산 대책 잡겠다더니.. 결국 못했음. 더 안좋아졌음🔥🔥
479,@bbag_th
480,이명박근혜가 부동산 박살 냈으니 10년동안 박살난 부동산 다시 안정화 시키기가 솔직히 쉽진 않지.. 이명박근혜가 나라를 디테일하고 광범위하게 말아 먹어서ㅠㅠ
481,"위례였으면 그냥 사시지.. 신도시라 깨끗하고 깔끔하고 학군있고, 아파트들 너무 좋던데ㅜㅜ 안타깝네요"
482,그돈가지고 지방와라 왜꼭 수도권지역에서 스타트해서 아둥바둥사는지참..
483,@jejilee816 집값 참 문제 ㅋㅋ..
484,@gunhee_jang 😮현실인가
485,@kimgukhui_
486,@pmh4076 @hyu1716
487,@seongeun9620 ㄷㄷ
488,@sugar_moon93 ㄷㄷㄷ
489,늬들이 뽑았잖여 ㅋㅋㅋㅋㅋㅋ 기회는 공정해야한다는 말에 눈물 흘렸잖여 ㅋㅋㅋㅋ
490,@songseokki
491,@hello_my_name_is_xunxaexoong 우리는 ..
492,남탓할게 뭐있노? 그 당시에 정부말만 믿고 선택은 본인이 한거잖아. 나는 정부가 개지랄을 털어도 부동산 관심 꾸준히 가지면서 아 이게 내린다고 내릴게 아니구나를 깨닫고 샀다. 그 결과는? 알다시피 더 오름. 결국 못산 사람들은 정부탓 or 스스로를 탓할수밖에 없지 다른 누구탓도 아님
493,@hb.kang
494,@2ahjeong 슬프다 현실..
495,빚을 내서라도 샀어야하는건가ᆢ 선견지명가는 따로 다있고 ᆢ머ᆢ어쩌라는건지ᆢ
496,@cjs920605 엄빠 선견지명
497,집값 많이 올랐죠? 그래서 제가 정부임대주택을 준비했습니다~ 훠훠훠
498,나중에 전국민평균 소득 1억 빵한개에 20억도 가능할듯 ㅋㄱㅋ초인플레이션 ㄷㄷ 이런거 알고 문재인 대통령 만들고 180석 준거아니야?? 자업자득이다 정부탓하지마라
499,@jun__y_100 너무 비쌈😭
500,니들이뽑은 대통령덕에ㅋㅋㅋ
501,ㄷㄲㅁ만 없어도 말도 안되는 정책이 나올 일은 없을 텐데
502,신축 빌라도 본인 집인데 왜 꼭 아파트 사야된다는건지 노이해. 누가보면 집없는줄
503,현실임
504,@doh._.ee 이거봐
505,@1_9_92.ben ㅋㅋㅋㅋㅋ진짴ㅋㅋㅋㅋㅋ핰ㅋㅋㅋㅋㅋㅋㅋㅋ
506,@jj.w00n 문제야 문제
507,@jaem_131
508,@loeybease 😳
509,미혼률증가 저출산 세계1위 찍어라
510,@song.sun.hee 물좋고 공기좋은 양산에서 사세요 ^^~ ㅋㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹ
511,@kimtaeho__1
512,@imvely_2
513,뱁새가 황새따라갈려고 하면 다리가랑이 찢어짐
514,@min_su92 😭
515,@y_eun__22 야 우리도 새로이사갈집 내야될 '세금'만 5천만원이넘음ㅅㅂ
516,진짜 뻥튀기처럼 어이없이 오르는 값에 포기하는 젊은사람들 속출하잖아🤦🏻‍♂️
517,정부가 올린거 덕분에 먹고살기 존나게힘든거 경험하네요
518,@hmini_94 진쫘 슬퍼....😩
519,김현미의 투기과열지구지정 = 이제 여기 더오른다 돈없는 사람 빠지고 현금있는 사람 들어와라
520,"@jangseokgyu ,,,?"
521,@soo_yonii ^_^
522,@definitely_not_royce.j.lee 집 하나만 사주라 ㅎㅎ
523,@apnalchangchangleejiye
524,@u_jm_
525,"집값 오르는게 대기업 연봉 몇배로 높다보니 무리하게 대출해서 너도나도 갭투자를 하니 은행은 이자로 개이득이고 부자들은 몇백 몇천채를 사재기해서 놀면서 재산 몇배로 불리고 청약 당첨 장난질로 뒷돈도 해먹으니 정부가 서민들을 위해 힘잇는 사람들의 이득에 반하는 정책을 펼칠리가 잇나
1-2층 찌리 주택 다 허물고 몇십층찌리 이파트를 계속 짓고있는데 뒤에서 누가 장난질쳐서 시세 올리지 않는 한 공급이 계속 늘어나는데 도대체가 3-5억에 분양된 집을 10억넘게 주고 사는 병신같은 짓거리가 왜 지속되는지 이해가 안됨
집값 잡고싶으면 평당 전세금 천만원 이하로 제한하면 됨
집값이 십억이든 백억이든 삼억이내 전세러 어디서든 전세러 살수잇으면굳이 살필요 없고 갭투자자들이나 몇백 몇천채 가진 사람들도 집 더 못늘리소 정리해야 될테니 거품 빠지겟지"
