,댓글
1153,@so_ye_onn 빡빡이 아저씨
1154,귀여워😆
1155,형 너무 멋있어...😮
1156,귀여웡 ㅠ
1157,"헤으응,,"
1158,계란이형 치아가 아주 고르시네요
1159,모야 왜케 귀여워요
1160,ㅠㅠ......🤍🤍🤍🤍🤍
1161,건치👍🏻
1162,ㅡㅡ귀여워
1163,갈수록 소녀소녀 해지네요
1164,어!!?? 산타할아버지!
1165,👍👍👍👍👍👍와우.
1166,넘모나 가지런한 치아...❤️
1167,귀여웡 ㅋㅋ
1168,피부가진짜 계란껍질같네요ㅋㅋ
1169,@_shdbsk ..??이형 뭐야 미소가 너무 예뻐
1170,어디가 두피인지 모르겠습니다
1171,김계란쒸..........😭😭😭😭😭😭❤️
1172,건치네요
1173,@emperor_rosalia 와 뽀송뽀송하셔
1174,빙구
1175,당나귀
1176,이빨이 있을줄이야
1177,어....어머나 치아봐
1178,귀으여워.............
1179,자본주의 미소😮
1180,진짜 이빨이에여????
1181,오
1182,ㄱ ㅣ ㅇ ㅕ ㅇ ㅓ ....
1183,형님 궁금한게 있는데 피부의 비결은 스타킹을 뒤짚어 쓰고 계십니까 ?
1184,수염 마이쪄?
1185,히히힝!
1186,@iimsaemii 헐 김계란 이빨공개함
1187,요호호는 이제 안하시는겁니까 행님
1188,건치미남💕
1189,피부 보정이 필요없는 사람
1190,바버샵 가는 콘텐츠👍
1191,😄😄👍🏻
1192,아이러브유
1193,건치시네... ㅋ
1194,형건강하십쇼
1195,남친짤...
1196,뭘 하든 그냥 계란 ㅋㅋㅋㅋㅋㅋ
1197,건치!
1198,김에그
1199,이히히힝🐎
1200,커엽스
1201,미백치약 뭐쓰세요?
1202,치과 광고가 들어온다는걸 암시하는건가? ㄷㄷ
1203,형 살짝 누렁니..?
1204,계란님 이제 립스틱도 바르시는군요.🤭
1205,계란님 얼굴 보고싶하유.. 🥚
1206,형 윽박이형 괴롭히지 마ㅠㅠㅠ
1207,와우.친구들.빡빠기아즈씨야
1208,존잘~🔥👏
1209,아 귀엽다 귀엽다 귀엽다ㅜㅜ🤤
1210,피부관리 어떻게 하시나요
1211,건치
1212,기얍당 ㅠㅠ❤️
1213,"@minjun._.97 계란형 치아처음봤어 ,,."
1214,이제 얼굴좀 보여줘...
1215,계렌선생은 얼공하면 안됨. 그때부턴 뭐라불러ㅡ
1216,건치일세
1217,건치미남 계라니형 ㅠㅠ 보고파요❤️
1218,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1219,처음알았네 계란에 이빨 있는줄은..ㅋㅋㅋ
1220,와 잘생겼다 ~!
1221,뽝!
1222,하아악
1223,심으뜸?!
1224,형 그래서 진짜 빡빡이인거야 가면인거야...?
1225,수란이형 가사2로 조회수 긁어 모을 생각에 씐나셨네요😁😁
1226,건치다...😁
1227,건치 ㄷㄷ
1228,뭐야..? 귀여워..
1229,베헤리트 🤔😂😂
1230,형 더 잘생겨졌어요
1231,건치닷👍
1232,피부가 너무 좋네여 근데 표정이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1233,진심 궁금해요 얼굴 ㅋㅋ 음청 귀여우.....ㅋㅋ
1234,계란유골..
1235,야 김계란 너 왜 자꾸 남친짤 올려 설렉
1236,귀여웡
1237,@gaja9y 계라니 건치
1238,오빠 너무 잘생겼어요..입만 보이는데도 잘생김
1239,귀여웡😆
1240,이빨이 로니콜먼과 닮았네요 보기 좋습니다
1241,형아 웃는것도귀여워
1242,김계란 사랑해
1243,형 치아 미남이구나
1244,귀여워
1245,너무 귀엽잖아요 타조알로 진화해버려
1246,흐흐흫
1247,엉엉 두상도 고르신데 치아까지 고르셔 ㅠㅠㅠㅠ
1248,@choiieuno 귀여오ㅜㅠ
1249,손꾸락이 상당히 보들보들해보이는걸
1250,뽀얀 개란
1251,행복하신게 사진으로도 잘 보이네.. 계란님이 행복하면 됐어 ㅠㅠ❤️❤️ 항상건강하고 밝은 계란으로 남아줘요👍😍
1252,계란마요
1253,이제 영상 업로드만 끝나면 좀 쉰다니까 기브니가 살짝 좋은 계란아조씨
1254,잇몸미남
1255,계란님 이제 얼굴공개 할때가 왔어요
1256,스마일 에그!
1257,치열고른거봐🤣 너무좋다👍👍
1258,건치네 이 형
1259,계란님의 치아라... 이거 귀하네요
1260,요호호
1261,귀...여워
1262,이가 참 가지런하네요 ㅋ
1263,빡🔥
1264,@ming_j._.j @sum.in_310 귀여웡
1265,건치계란👍🏻
1266,@ju_heee__
1267,이가 너무 이뿌네요 계란님😍
1268,치열도 고른 게란님 건치란 🥚🙈🤍
1269,히히힝❤
1270,@uh_xii8 치아공개. 콧구멍 공개 눈구멍공개(?) 마지막으루 얼굴공개 했음 좋겠다 내가 죽기전에 너무 바라는일.
1271,깐달걀피부😆 비결이 뭔가용💜
1272,#데일리빡
1273,건치시네요😁
1274,빡빡이 아죠씨 완전 패니에여 ㅠㅠㅠㅠ
1275,맥반석 계란에 자일리톨이 박혀있네
1276,@li.jixx 치아공개 .. 두근 ❤️
1277,우와 이빨이 있구나
1278,피부관리 비법좀 알려주세요
1279,와씨;;;;; 피드보고 깜짝 놀랐;;;;👁👁
1280,침대 발로 차시는거 봤어요👍
1281,피부좋은 계란
1282,요호호로호로
1283,틀니겠지 ㅋㅋㅋㅋㅋㅋㅋㅋ
1284,뽝뽝이형 운동이 귀찮아지기시작했어용👏👏
1285,수염 쓰는 이유를 알긌다..
1286,진짜 김계란처럼 생기셧네요
1287,귀여웡 퓨
1288,볼빨간 김계란
1289,@sheeeeep_0515 뀨ㅣ요엄
1290,그 와중 치아🦷 ❤️🥚❤️
1291,ㅣ히히히
1292,형! 코에 수염 들어갔어! 😁
1293,@joy_090112 ㅠㅠㅠㅠㅠ
1294,이것이 그... 뭐시기 그 유명한 살인.... 미소인가....ㅋㅋㅋ
1295,대머리동키
1296,@h.od.u 이가 보고 힘내삼 ㅋㅋㅋㅋ
1297,대머리
1298,흫ㅎ흫ㅎㅎ
1299,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1300,@ye____rin__
1301,건치시네요
1302,건치미남이시네
1303,치열 곱네.
1304,미ㅡ남
1305,진짜 한번 만져보고싶다
1306,계란유골이 아닌 계란건치
1307,계란형도 미니쉬해보는거 어떰 ㅋㅋ
1308,치아가 고르네요ㅎㅎㅎ김계란님 이빨이쁘네요^^ 😄
1309,헠
1310,검수 확인 유정란!
1311,틀니예여??
1312,"계란님의 엉덩이 만큼이나,잇몸도 아주 건강하고 볼륨이 넘치네요 🙌🏼 🙌"
1313,건치
1314,이빨도 있네
1315,이헤헿
1316,김계란💗💗
1317,계란형 얼굴믿고 그러는가본데 외모만가지고는 오래못간다
1318,형도 이근대위님처럼 선글 벗으면 순둥순둥할거 같아
1319,건ㅡ치
1320,@moonmoon020921 ......잘생겼당
1321,앞니공개🔥🔥
1322,요호호~
1323,우헤헹🙈🙈
1324,잇몸미남
1325,이히히히힣 흐헤헤헷 끼히힠
1326,👍👏👍👏 항상 응원합니다ㅎ 히히힝
1327,헬창의삶 전 영상보면 계란님 얼굴 나올텐데
1328,잇몸 최초공개 ㅎㄷㄷ
1329,형 그 수염은 빨아서 쓰는건가요 일회용인가요..
1330,@eun_nare 피지컬 갤러리~
1331,이렇게 보니깐 살 빠진 우마같다 형
1332,@k.s2hee 잇몸은 울 오빠꺼겠지?
1333,형 얼굴이 빨개지셨네여?
1334,치아 하얗네요ㅋㅋㅋㅋㅋ
1335,아이예뻐 계란
1336,귀여워
1337,안녕~ 칭구들~~ 빡빠기 아저씨야🙄
1338,치과 다녀오셨나요 허허
1339,매끈란
1340,오우 포샵이 너무 대박 형님
1341,빤!!!!짝!!!!
1342,치아공개?!
1343,@do___one 완벽한 피부
1344,핵존잘🔥🔥
1345,맨들띠
1346,만저보고 싶다는 용어를 지금...ㅎ
1347,아라리
1348,멋진사람~!👍👍👍
1349,Going Master Roshi on us?
1350,나 죽기전에 얼굴한번 볼수있을런지..궁금궁금..300만되면 얼굴 오픈하나요?
1351,안녕하세요 여러부운~ 빡빠기 아저씨야
1352,히히힝
1353,침고엿넼ㅋㅋ
1354,진짜 얼굴 공개 해야 구독자수 떡상각인데 왜 자중하실까
1355,뭐야이거 ㅋㅋㅋ
1356,치아마저 미남ㅜㅜ♡
1357,계란이 쪼개(졌)네...
1358,형 요즘 바쁘다며? 쉬엄쉬엄해 가끔 😢
1359,너 계란형 아니지?
1360,치아가 정말 가지런하시네욥 히힛
1361,귀여웡
1362,유....정호씨?????
1363,치아는 진짜죠?? 아..김계란님 입동굴 있는 분이었어...👍
1364,얼굴좀 공개해주세요 진짜 궁금하네요 답답하니까 벗어주세요 ㅋㅋㅋㅋㅋ
1365,@xyexxn_ 너닮음
1366,@jooeun_yi 김계란 치아공개
1367,치아까지 건강한 빸빸이 아조씨 👍👍👍
1368,"치아가 고르시군요,,섬섬옥치"
1369,이제 요양요양요양 제발 ㅠ🙏
1370,긔여어..빡빡🐰💖
1371,건치남
1372,@pure_rapids._.diary1095 귀..귀여워..
1373,@moziiiri 가시참피마냥 수염 삐죽삐죽 튀어나온게 커엽노
1374,치아도 짭인가요? 찐인가요?
1375,유호호오~~👋
1376,진짜 제 친오빠 해주세오 ... ㅠ ㅠ
1377,이건 애기인데 갓애기
1378,심으뜸?
1379,눈부셩
1380,왜 슬림해졌어 어플빨😡😡😡
1381,계란형 빡빡이 가면 어디서 샀어?
1382,😍
1383,사랑해요 계란형
1384,치아 깨끗하네요
1385,치악력 몇대세요
1386,@leesooobin
1387,앙계란띠
1388,가제트닮음
1389,와우 친구들! 빡빡이 아저씨야😍
1390,으으 가면 으으
1391,이빨이 있긴 하시구낭🙈 첨봄!!
1392,건치
1393,와우 친구들 빡빡이 아저씨야~ 👍
1394,곱다 고와
1395,가면 버서주세요
1396,우마가 이글을 좋아하넹
1397,진짜 부활절에 계란에다가 선글라스 그림 구린거같네
1398,치아공개ㄷㄷ
1399,놀랐다.
1400,와 진짜 계란 피부네요
1401,운동한 노돌리
1402,건치
1403,와 계란형 치아 처음 봐..😢
1404,@chyo_0209
1405,건치네 다가지셨네..
1406,계란좌
1407,멋잇누
1408,귀엽네
1409,❤️❤️❤️❤️
1410,히히힝
1411,@jsy_0107
1412,계란형 건치다🙌
1413,계순이~~
1414,하 진짜 계란씨한테 팔배개 한번 해보고싶다 얼마나 부드러울까?...😭
1415,ㅋㅋㅋㅋㅋ
1416,❤️❤️❤️
1417,와우! 빡빡이 아죠씨야!
1418,@mk_voir ?
1419,계란형 치아이뻐요
1420,빡빡
1421,계란님 안녕하세요
1422,요호호~
1423,건치 공개
1424,반---짝
1425,뽝뽝이 아저씨다!
1426,아 물론 치아요
1427,빡하
1428,스노우했네
1429,누가 그냥 좀 계란님 신상 좀 털어줬음 좋겠네요 분장 그만 좀 하시게 ㅋ 욕보셔요 ㅋ
1430,호호홍~😁😁😁
1431,빡빡이 아죠씨 5명에서 편집 열심히 하십쇼!!
1432,@yu.lal ㅠㅠㅠㅠㅠ김계란이ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ너무 귀여워ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
1433,닭이 낳은 사람이다🐓🐣
1434,@i_wannabepotato
1435,웃는 김계란
1436,너무 귀여우시다 우헤헹
1437,입술안에 입술속에 이빨
1438,계란님 그거 쓰고 숨어떻게 잘쉬어요?
1439,미백 계란
1440,깐달걀 피부시네요٩( ᐛ )و
1441,이데로 얼공가자
1442,어떻게 저렇게 매트하게 빡빡일수 있지?
1443,오빠 라미네이트했어요?? 엄청 건치야😁
1444,피부미남
1445,@ss_hyun_03 볼빨간 계란
1446,형 이빨있는 사람이었구나
1447,계란김님 ㅠㅠㅠㅠ기여워.......계란말이목고싶따 하하
1448,@jeong.biny2 쟈
1449,웃는계란
1450,@wjsohn06 @yuhojin42
1451,핰ㅅ
1452,와 김계란님 입 처음봐..
1453,왜 반대로 있는거죠?
1454,👍👍👍
1455,@seung_pu
1456,말인가요? 히히힝
1457,귀엽네요 ㅋㅋㅋ
1458,@x_princessnao0 진짜 계란인가?
1459,@euna._.1128
1460,egg
1461,잘생겼어요ㅠㅠㅠㅠ
1462,진짜 계란 같아...
1463,@_zi_dd
1464,@bbo_u 계란찡이 셀카 젤 잘찍는댜
1465,"@6topia 치아,,, 뽀얗다 마치 머리처럼"
1466,맨날 웃는날만 있으셨음 좋겠어요!😆🙏
1467,@jungbb2 @doremifa.sol__ 진짜 궁금해서 그런데 실제 얼굴이야? 아님 일체형 가면이야?..
1468,빡빡이 아저씨 항상 응원합니다!!!! 🔆🔆
1469,징그러
1470,❤️❤️❤️❤️❤️❤️❤️
1471,@joon._.98
1472,@jh_e_daa
1473,웃으시면서 돌아오실 때 까지 기다리겠습니다! 힘내세요!!!
1474,잇몸이랑 위치가 안맞네
1475,생긴거 역겹다
1476,아쟈씨 힘내요 ❤️
1477,"계란님, 겨울이 가고 꽃을 피울 봄은 반드시 올거에요! 몸 건강히 잘 지내시다가 밝은 모습으로 꼭 다시 보아요🤜✨🤛"
1478,귀엽다..
1479,@100_ms44
1480,😮
1481,계란님이 너무 보고싶다🌸
1482,왜 귀엽징..ㅋㅋㅋㅋㅋㅋ
1483,귀여워😻
1484,오빠 왜 이렇게 잘생겼어
1485,드디어 앞니 공개!
1486,오빠 이도 잘생기셨네여.....😍
1487,반짝반짝 눈이 부시네요
1488,형 눈이부셔....으읏
1489,앜ㅋㅋㅋ 귀여웡ㅋㅋㅋ 오밀조밀한 치아봨ㅋㅋ🤍🤍
1490,빡빠기 아조씨야 ~!~!
1491,우리 계란후배님 어서 건강 되찾아서 늘 행복하게 행복과 웃음을 팬들에게 전해주길 바래요^^ 사나이!! 후야!!!
1492,😍😢
1493,왕란이네요😂
1494,@on_carpediem 교론햐여
1495,당신 정체가 뭔가요
1496,요호호
1497,피부가 깐달걀같아요❤️
1498,형 왜 점점 젊어져?
1499,머리 만져보고싶다..
1500,머리 미백이 멋지네요 :)
1501,귀여우
1502,와... 형 치열 진짜 깔끔하다ㅋㅋㅋㅋ
1503,히히히
1504,노출을 꽤 하셨네요~ ㅋㅋㅋㅋㅋ
1505,"전부터 생각했는데, 치아가 광택감 반지르~하셔서 이빨도 마우스피스인가? 생각했었어요ㅎㅎ 건치 이신 분들 부럽네요😂"
1506,스마일 계란!😂
1507,수염 머싯다
1508,뭔가 치과에서 찍은사진을 실수로 가져온것같다.
1509,순간 진짜 살인줄..ㄷㄷ
1510,@youtookmeassafe 계란오빠 치아공개했당 이 짱 고르다
1511,오빠 너무 귀여우십니다👍❤️
1512,선생님 이제 셀카를 찍으시는건가요
1513,네?
1514,이히히리리릴
1515,김재원 닮았단
1516,귀여웡 ㅠㅅㅜ
1517,핥짝...❤️
1518,@m2sssmeoneyou 진정해제발
1519,빡빠기 아저쒸야~~~~~
1520,얼굴이 비공개니 다들 치아만 확대해서 보다보당ㅎㅎ
1521,깜짝야!
1522,빡구다 빡구 하지마!!!!!! 하지마!!!!!
1523,치아 ㅋㅋㅋㅋ 귀엽네여 ㅋㅋㅋㅋ💕
1524,사랑해여 김계란!!!!❤️ㅋㅋㅋㅋㅋ
1525,힝히히💜
1526,@lee.easy___ 드디어 이빨공개
1527,김계란 최초 이빨셀카
1528,저게 분장이라고..?
1529,기여웡
1530,욧호호~우
1531,찾았다 내 배경화면
1532,😀
1533,치아관리 계란
1534,잇몸 부었어요?😭
1535,이가 아주 예쁘십니다👍
1536,건치시군요 형님
1537,뭐야 이거 첨엔 진짠줄 알았다가 최근에 복면이란 걸 알고 있었는데 혼란스러워
1538,오.... 치열이 굉장히 고르시군요...설마 저것도 틀니라던가 가면 같은건 아니겠죠...?...
1539,참 곱다 ~
1540,👍👍👍👍👍
1541,건치시네요 부럽습니다 ㅠㅠ
1542,계란형 오늘도 잘생기셧네오🤩🤩
1543,동생 욕보요
1544,아조씨 귀여워여
1545,😁
1546,건치미남 🥚 ❤️
1547,형 왜 그렇게 웃어 하앙😃
1548,홀 선홍빛 잇몸첨봐요 형님👍
1549,워메 깜짝야
1550,귀여웡😆
1551,알라븅 계란..
1552,계란유골..
1553,얼굴이...정말...이쁘네..부러워..
1554,진심 궁금해요 얼굴 ㅋㅋ 음청 귀여우.....ㅋㅋ
1555,조류도 이가 있구나
1556,피부가 너무 좋네여 근데 표정이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1557,건치닷👍
1558,형 더 잘생겨졌어요
1559,계란형 치약광고 들어오겠어...
1560,실리콘가면 맨날 새걸로 갈아쓰시는거에요?
1561,진짜복면벗엇는데 개존잘일것같음ㅋㅋㅋ
1562,베헤리트 🤔😂😂
1563,잘생겼어...😍😍😍
1564,건치 ㄷㄷ
1565,🦄🦄
1566,건치다...😁
1567,😁+😎=🥚
1568,수란이형 가사2로 조회수 긁어 모을 생각에 씐나셨네요😁😁
1569,형 그래서 진짜 빡빡이인거야 가면인거야...?
1570,건치미남
1571,심으뜸?!
1572,하아악
1573,😍😍우왕
1574,와.. 이빨 처음본다
1575,계야가는 아가야...
1576,교정깔꼼하네요 계란형
1577,ㅁㅊㄷ ㅁㅊㅇ 졸라 커엽다
1578,존잘
1579,하.. 이 자체도 너무 곱네요ㅠㅠ👍
1580,"우리 계란씨... 건치였네,."
1581,이형 이빨 처음봄
1582,난 형도 유병재님처럼 황니였으면 좋겠어
1583,이형 이있었구나 프로틴만 마셔서 없을줄...
1584,치아는 오빠꺼 맞나여
1585,어니언오렌지
1586,요호호 이게좋은뎅
1587,머리만큼 반짝반짝한 건치네요❣️
1588,이히힝 건치 계란 👍
1589,우마인줄...
1590,오늘따라 더 밝으시네예 행님
1591,내가 아는 그 오빠가 아닌 듯... 가면이 바꼈나...
1592,치아미남 계란아저씨😍
1593,웅?
1594,이빨도 가짜애여?
1595,귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1596,건-치
1597,스케일링 자랑하시는 건가요?
1598,굉장히 건치시군뇨 .......... 🖤
1599,심으뜸님 입이랑 비슷한데..?
1600,건강하려고 운동하냐 운동하려고 건강하지. 이 말씀 기억하겠습니다👍🏼👍🏼
1601,계란오빠 사랑해요 ❤️
1602,힝히히
1603,다시 안익었네
1604,왜 이런디야..
1605,섬섬옥수수다 🌽
1606,에그기여웡☺️
1607,알고보니 건치..이빨미남!!😍
1608,계란형 이빨 자일리톨인줄
1609,점점 잘생겨지시는 것 같아요😉
1610,진짜 수염 아니죠?
1611,🥚 🔥 ♥️
1612,치아 가지런한 것 좀 봐😀
1613,치아미남이시네요👏👏
1614,@sanghoonyi_
1615,브이로그 언제올려 ㅠㅠ
1616,잘생기셨네요 치아가..
1617,형 치아가 이쁘구나
1618,계란님 못생겼어요?
1619,건치네
1620,에그형 건치네요😁
1621,얼공각
1622,빡빡이 아져씨야
1623,when will u show your face.??
1624,유정란...
1625,뭐징... 아저씨심쿵 ㅡㅡ
1626,요잇😍
1627,계란에도 이가 있군요😳😳
1628,귀여워 주금
1629,h님 입같은데
1630,여친있는 김부랄씨..
1631,김재원인줄
1632,커여웡
1633,@winwin_yhn 계란형 속살
1634,건치미솤
1635,뭐야 졸귀
1636,😍
1637,기엽당
1638,꽃길만 걷자 계란형 ❤️❤️❤️
1639,😍
1640,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ리얼계란
1641,😂😂👏👏👏
1642,부담스럽다 😊
1643,#졸귀
1644,👏
1645,❤️
1646,계란 콩쿨
1647,물리적으로 사건을 해결하는 각성한 코난
1648,Wow
1649,직쏘아닌가요?
1650,형 ... 셔츠 꽉껴서 손에 피 안통하잖아...
1651,손이 불타고 있는데요..?
1652,명란젓 코난 같습니다
1653,쏘우 자전거인형
1654,빡탐정 명란
1655,귀엽다..계란...당신
1656,명탐정 코란.....
1657,명탐정 빡난
1658,이거 분명 찜질방에서 본 거 같은데...
1659,불주먹이네
1660,"코난 언제 머리가 다 빠진거야,,,"
1661,코난...드디어 육체로 싸우기를 결정했구나
1662,명탐정 계란
1663,"형.., 피가 안통하나봐"
1664,대빡 ?
1665,명란젓 겨란
1666,코난빡
1667,시골가서 얼굴탄거에요?😍
1668,@_u_0hij 김계란
1669,@better__know__artist 너무 귀여우셔...
1670,@ojh_0000 돌잔치생각난다!
1671,@seok._.ii 아뭐지 ㅜ뭔가 웃겨 ㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1672,@zoogun_i ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1673,@_na.n__ 나 완전 빨리 확인함
1674,@l21ls 아 개귀욥땅 ㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ
1675,@l_l_z_z 손 봐 피로 물들었어
1676,호민이 형인줄 알았자나...
1677,주호민님이랑 콜라보해주시면안될까요
1678,손 탄거봐 ㅋㅋㅋ
1679,누가 아기 분장을 이렇게 해놨나요?
1680,구운계란..?
1681,헬스장에서 사건이 일어날것만 같아
1682,아기 돌 사진 같아요
1683,형 손에 피 안통하는거 아니지..? 왤케 빨간거야
1684,빡텐션 빡포션 각9박스씩 주문.
1685,세상에 코난이세요? 귀여운 계란이시네요 🙈💞
1686,맥반석
1687,잘생겼어요🤩
1688,그는 진정.. 빛.. 반짝⭐️
1689,계란님 사실대로 말씀하시죠 가운데 단추 터지셨나요?
1690,그림그린 계란
1691,졸귀!!
1692,형 손 보면 맥반석 계란 됐네
1693,맥반석계란인가 이형..?
1694,에 .. 왜 맥반석이 됐어요
1695,빡저씨 단추 터질거같나
1696,귀여워 당신
1697,머리에 몽고반점?
1698,귀여워용😍👍😎
1699,주펄인줄...
1700,계란&불닭발
1701,움파룸파족이신가요? ㅋㅋㅋㅋㅋㅋㅋㅋ
1702,🔥
1703,아저씨 손에서 불나는디요...?
1704,진짜 색이 훈제란이네
1705,귀여워용 🔥
1706,코난이십니까 !
1707,명탐정 왕란
1708,아재요..
1709,귀여워
1710,손이 왤케 빨개요ㅠㅠㅠㅠ
1711,형..... 계란형.......
1712,명탐정 코난에 미란이가 아니라 계란이가 있네
1713,"좀 탔네,,,계란님...
#감동란"
1714,뭐야 훈제란이 됐자너
1715,어린이 합창단?
1716,역시 가창력엔 날계란이지
1717,달걀 공예가 참 이쁘게 되었군요? 비쌀꺼 같아요 ㅠㅠㅠ
1718,😍
1719,훈제란...
1720,손은 왜그리 빨개여 손목 단추잠궈서 피 안통하나
1721,진짜 귀엽다 ㅋㅋㅋ 이건 또 몬컨셉인지 기대합니다😀👍
1722,👍👍
1723,헉 ㅋㅋㅋㅋㅋ심쿵..😍
1724,🔥
1725,😂
1726,귀엽노
1727,내이름은 계란 대머리죠
1728,🍳
1729,코난?
1730,빡쏘우
1731,❤
1732,❤️❤️❤️❤️
1733,손색깔 왜구래여
1734,손이 빨개보이는건 기분탓인가요...
1735,직쏘같아요 계란형😱
1736,명탐정 코란
1737,명계란 빡난
1738,명탐정 계난
1739,ㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ
1740,간안좋아지셨나. 얼굴이 시커멓네요. 계간
1741,명탐정 모난
1742,이 코난은 독침 대신 덤벨 던지나요
1743,빡탐정 계난
1744,뽀뽀하고싶다
1745,아니 손 완죠니 빨개 계란횽 외계인이야?
1746,오우쉣 he is humpty dumpty
1747,안뇽 친구들 빡빡이 아저씨야
1748,마취총이 필요없는 코난
1749,명탐정 계난😍😍ㅋㅋㅋ
1750,형 너무 멋있어요 캡쳐 좀 할께요
1751,셔츠가 너무 힘들어 보여요
1752,"@w.shonie89 에그브라더 훈제야,,,"
1753,명탐정 코난이 축구공을 차서 범인을 맞춘다면 명탐정김계란은 24키로그램 케틀벨을 던지겠군요. 복장 보자마자 코난이 떠올라서 댓글남깁니다 ㅋㅋㅋㅋㅋ
1754,귀엽다 🤦🏻‍♂️
1755,팥빙수 좋아하시더니 인간 팥이 되셨군요
1756,찜질방 버젼인가요?
1757,개기여워 진짜 !!!
1758,훈제란
1759,난 헬창 빡빡이죠
1760,형님 안색이 안좋아 보이십니다....맥반석 란인가요
1761,형 쏘우야?
1762,새로나온 컴프레션인가요?
1763,@k.s2hee 아기같구 귀엽지아너?
1764,탈모걸린 코난 ㅠㅠ
1765,누가 머리카락을 훔쳐갔는지 찾으시나요
1766,코란
1767,직쏘..
1768,멜빵춤 춰주세요
1769,으힠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1770,코난이 먹은 알약이 스테로이드면 이렇게 되는건가 ㄷ
1771,명탐정 코란
1772,명란젓 계란인가요?
1773,중절모쓰면 딱이겠는데..
1774,훈제란이신가여🔥🔥
1775,👏🏿?
1776,아기같고 귀엽네요
1777,직쏘
1778,명탐정 머리안난!
1779,@zi_ho00_ 너 손 빨간 사람 좋아한다며
1780,명탐정 계난
1781,@newly__9__ 코난계란
1782,@suo_o__ 진짜 잡기읍노
1783,머리 태닝하셨네요
1784,3번째 단추야 힘내!🔥
1785,넘무 큐트뽀짝 아닌교 ㅎㅎ 💓
1786,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ손
1787,빡쏘
1788,명탐정 코난이라니 ㅠㅠ 시상에‼️
1789,암만봐도 근육 쏘우 ㅋㅋㅋ👍
1790,어뜨케...ㅠㅠㅠ실례지만...사진 너무귀여워.요...
1791,@remicon 기엽지
1792,계란님 손왤케 빨게욬ㅋㅋ ㅠㅠㅠㅠ
1793,호두까기인형 같네 주먹으로 다 깟나
1794,손에서 피날것같아요
1795,손이 빨간것을보니 범인이로구나 사건해결
1796,손에 불질렀어요? 🔥
1797,훈제란....?
1798,형 잘생겼어요❤️#똥빛
1799,명탐정 (머리가) 안난
1800,쏘우 인가요 ? ...
1801,내 이름은 계란! 빡빡이죠
1802,계란형..귀농한다더니 왜 더 깜찍해져요...?
1803,@audrn_96 이거 갑자기 왜 웃기지 계란 콩쿨이래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1804,맥반석란인데..
1805,훈제계란??
1806,손 왤케 빨게요?
1807,여기서 태닝하면 범인아님?
1808,졸귀 ㅋㅋㅋㅋ
1809,@miyeon.lysias 이 형 손이 동상 직전인데🤧
1810,수사 (물리)
1811,"@h__jiiiii ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ울뻔,,"
1812,범인을 찾는게 아니라 범인을 죽일듯
1813,"브라운 박사님이 주신 장비보다
어느새 내 몸뚱아리가 더 쓸모가 있겠다를 느꼈다;;;"
1814,@qotnals.jpg @silver_slin 계란오ㅃr.... ❤️
1815,명탐정 모남
1816,학예회하는 계란이❤️🥳
1817,셔츠가 터지든 손이 터지든 조만간에 뭔가 터질 것 같아요...
1818,손 왜케 빨개요??
1819,시계 마취총 대신 덤벨로 기절시킬거 같다
1820,맥반석 훈제란! 🔥🔥🔥
1821,기어세컨드?;
1822,손이 너무 빨간데여.....?
1823,셔츠 왜 터지려고 해여?? 손 왜 빨게여?? 왜 안쉬는거에여??
1824,씩씩한 빡빡이 꼬마신사 나가신닷🤵
1825,손터지기직전....ㄷㄷㄷㄷ
1826,데빡이
1827,가짜사나이 티저 언제나와요ㅜ
1828,명란젓계란
1829,어린이집 재롱잔치인가요?
