,fpr_array,tpr_array,threshold_array
0,0.0,0.0,2.0
1,0.020848259062902996,0.036198090162114144,1.0
2,0.021493050580312367,0.037308461025982675,0.9999999999999432
3,0.021994555093852987,0.038196757717077506,0.9999999999998863
4,0.022281129101590486,0.038640906062624915,0.9999999999997726
5,0.022997564120934233,0.03919609149455918,0.9999999999996021
6,0.02342742513254048,0.039640239840106596,0.9999999999993747
7,0.023713999140277976,0.039751276926493447,0.9999999999990337
8,0.02428714715575297,0.04008438818565401,0.9999999999984652
9,0.02486029517122797,0.04052853653120142,0.9999999999974989
10,0.025075225677031094,0.041083721963135686,0.9999999999960494
11,0.02536179968476859,0.041305796135909394,0.9999999999936335
12,0.02564837369250609,0.04163890739506995,0.9999999999897682
13,0.026221521707981085,0.042527204086164776,0.9999999999837712
14,0.02693795672732483,0.043748612036420165,0.9999999999745626
15,0.02722453073506233,0.04419276038196758,0.9999999999604086
16,0.02801260925634045,0.04497001998667555,0.999999999938467
17,0.028514113769881073,0.045081057073062404,0.999999999904901
18,0.02880068777761857,0.04585831667777038,0.9999999998533156
19,0.029373835793093567,0.0467466133688652,0.9999999997729958
20,0.03009027081243731,0.04719076171441262,0.9999999996493614
21,0.03073506232984668,0.04819009549189429,0.9999999994588791
22,0.03116492334145293,0.04930046635576282,0.9999999991622701
23,0.031809714858862304,0.0500777259604708,0.9999999987166177
24,0.03223957587046855,0.05063291139240506,0.9999999980580583
25,0.033099297893681046,0.051521208083499886,0.9999999970802378
26,0.033600802407221665,0.052742616033755275,0.9999999956239094
27,0.03403066341882791,0.054075061070397515,0.9999999934659058
28,0.034747098438171656,0.05485232067510549,0.9999999903356809
29,0.03567846396331853,0.055518543193426605,0.9999999856641751
30,0.03625161197879352,0.056517876970908286,0.9999999785322873
31,0.03739790800974352,0.05707306240284255,0.9999999677544059
32,0.03811434302908726,0.05818343326671108,0.9999999515742969
33,0.03897406505229976,0.05851654452587164,0.9999999276349767
34,0.0396905000716435,0.059293804130579615,0.9999998927716036
35,0.04019200458518413,0.06018210082167444,0.9999998414528887
36,0.0408367961025935,0.06107039751276926,0.9999997655306734
37,0.041768161627740365,0.06162558294470353,0.9999996540578054
38,0.04277117065482161,0.0626249167221852,0.9999994923448564
39,0.04320103166642786,0.06373528758605375,0.9999992541440516
