,fpr_array,tpr_array,threshold_array
0,0.0,0.0,1.9999972581863403
1,0.0,2.6227444397817876e-05,0.9999972581863403
2,0.0,0.0003934116659672681,0.999993085861206
3,0.0,0.0004458665547629039,0.9999926090240479
4,0.0,0.0005245488879563575,0.9999914169311523
5,0.0,0.0008655056651279899,0.9999911785125732
6,0.0,0.0009179605539236257,0.9999905824661255
7,0.0,0.0011540075535039866,0.9999897480010986
8,0.0,0.0012326898866974402,0.9999891519546509
9,0.0,0.001285144775493076,0.9999884366989136
10,0.0,0.0013375996642887118,0.9999881982803345
11,0.0,0.0013900545530843474,0.9999876022338867
12,0.0,0.0014425094418799831,0.9999872446060181
13,0.0,0.001494964330675619,0.9999868869781494
14,0.0,0.0015998741082668905,0.9999862909317017
15,0.0,0.0020457406630297946,0.999985933303833
16,0.0,0.0027801091061686947,0.9999858140945435
17,0.0,0.0028587914393621485,0.9999850988388062
18,0.0,0.0029112463281577845,0.9999845027923584
19,0.0,0.0029374737725556023,0.9999836683273315
20,0.0,0.0031210658833403272,0.9999834299087524
21,0.0,0.0032784305497272344,0.9999814033508301
22,0.0,0.0035669324381032313,0.999981164932251
23,0.0,0.003619387326898867,0.9999810457229614
24,0.0,0.003671842215694503,0.9999806880950928
25,0.0,0.00419639110365086,0.9999799728393555
26,0.0,0.004458665547629039,0.999976396560669
27,0.0,0.004852077213596307,0.9999754428863525
28,0.0,0.004878304657994125,0.999975323677063
29,0.0,0.004930759546789761,0.9999746084213257
30,0.0,0.004956986991187579,0.9999744892120361
31,0.0,0.005166806546370121,0.9999738931655884
32,0.0,0.005271716323961393,0.9999725818634033
33,0.0,0.005324171212757029,0.9999723434448242
34,0.0,0.0053766261015526645,0.9999721050262451
35,0.0,0.005455308434746118,0.9999711513519287
36,0.0,0.005507763323541754,0.9999709129333496
37,0.0,0.006006084767100294,0.9999707937240601
38,0.0,0.0060585396558959295,0.9999706745147705
39,0.0,0.006110994544691565,0.9999703168869019
40,0.0,0.006163449433487201,0.9999701976776123
41,0.0,0.0062421317666806544,0.9999700784683228
42,0.0,0.006268359211078473,0.9999699592590332
43,0.0,0.006320814099874108,0.9999697208404541
44,0.0,0.0063470415442719265,0.999969482421875
45,0.0,0.006399496433067562,0.9999693632125854
46,0.0,0.006530633655056651,0.9999668598175049
47,0.0,0.006897817876626101,0.9999667406082153
48,0.0,0.00765841376416282,0.9999656677246094
49,0.0,0.007684641208560638,0.9999655485153198
50,0.0,0.007789550986151909,0.9999638795852661
51,0.0,0.008366554762903903,0.9999637603759766
52,0.0,0.00839278220730172,0.9999632835388184
53,0.0,0.008445237096097357,0.9999631643295288
54,0.0,0.008497691984892992,0.9999629259109497
55,0.0,0.008943558539655895,0.999962329864502
56,0.0,0.008969785984053714,0.9999622106552124
57,0.0,0.009415652538816618,0.9999620914459229
58,0.0,0.009494334872010072,0.9999611377716064
59,0.0,0.009809064204783885,0.9999608993530273
60,0.0,0.009861519093579522,0.9999606609344482
61,0.0,0.009887746537977339,0.9999605417251587
62,0.0,0.009940201426772976,0.9999598264694214
63,0.0,0.010045111204364247,0.9999593496322632
64,0.0,0.010097566093159883,0.9999592304229736
65,0.0,0.010150020981955518,0.9999586343765259
66,0.0,0.010202475870751154,0.9999582767486572
67,0.0,0.010281158203944608,0.9999568462371826
68,0.0,0.010359840537138062,0.9999566078186035
69,0.0,0.010543432647922787,0.9999545812606812
70,0.0,0.01062211498111624,0.9999544620513916
71,0.0,0.010753252203105329,0.9999533891677856
72,0.0,0.010805707091900965,0.9999532699584961
73,0.0,0.010963071758287873,0.999951958656311
74,0.0,0.011015526647083508,0.9999514818191528
75,0.0,0.011540075535039865,0.9999511241912842
76,0.0,0.011592530423835502,0.9999508857727051
77,0.0,0.011644985312631138,0.9999502897262573
78,0.0,0.011671212757028955,0.9999499320983887
79,0.0,0.012038396978598405,0.99994957447052
80,0.0,0.013244859420898028,0.9999494552612305
81,0.0,0.013690725975660931,0.9999493360519409
82,0.0,0.013743180864456568,0.9999488592147827
83,0.0,0.013769408308854385,0.9999487400054932
84,0.0,0.013821863197650022,0.9999486207962036
85,0.0,0.013848090642047839,0.999948263168335
86,0.0,0.01395300041963911,0.9999477863311768
87,0.0,0.013979227864036927,0.9999475479125977
88,0.0,0.0140841376416282,0.999947190284729
89,0.0,0.014110365086026018,0.9999470710754395
90,0.0,0.014293957196810743,0.9999469518661499
91,0.0,0.01445132186319765,0.9999450445175171
92,0.0,0.0148185060847671,0.9999449253082275
93,0.0,0.014870960973562736,0.9999446868896484
94,0.0,0.014923415862358371,0.9999443292617798
95,0.0,0.015395509861519094,0.9999433755874634
96,0.0,0.015526647083508182,0.9999426603317261
97,0.0,0.015579101972303819,0.9999421834945679
98,0.0,0.01581514897188418,0.9999419450759888
99,0.0,0.01678556441460344,0.9999418258666992
100,0.0,0.01681179185900126,0.9999417066574097
101,0.0,0.016864246747796893,0.9999409914016724
102,0.0,0.01691670163659253,0.9999407529830933
103,0.0,0.016969156525388166,0.9999406337738037
104,0.0,0.017047838858581618,0.9999405145645142
105,0.0,0.017100293747377256,0.9999403953552246
106,0.0,0.01738879563575325,0.9999401569366455
107,0.0,0.017598615190935796,0.9999388456344604
108,0.0,0.01780843474611834,0.999937891960144
109,0.0,0.017834662190516156,0.9999377727508545
110,0.0,0.017913344523709608,0.9999376535415649
111,0.0,0.01793957196810743,0.9999372959136963
112,0.0,0.017992026856903064,0.9999369382858276
113,0.0,0.018070709190096516,0.999935507774353
114,0.0,0.01854280318925724,0.9999353885650635
115,0.0,0.018569030633655056,0.9999349117279053
116,0.0,0.018700167855644146,0.9999345541000366
117,0.0,0.018831305077633236,0.9999325275421143
118,0.0,0.01888375996642887,0.9999324083328247
119,0.0,0.01901489718841796,0.9999314546585083
120,0.0,0.019093579521611413,0.9999312162399292
121,0.0,0.01925094418799832,0.9999303817749023
122,0.0,0.019355853965589594,0.999929666519165
123,0.0,0.019434536298783046,0.9999294281005859
124,0.0,0.019591900965169953,0.9999293088912964
125,0.0,0.01961812840956777,0.9999288320541382
126,0.0,0.019959085186739403,0.9999287128448486
127,0.0,0.020142677297524128,0.9999266862869263
128,0.0,0.0202475870751154,0.9999262094497681
129,0.0,0.020326269408308853,0.9999256134033203
130,0.0,0.020352496852706674,0.9999253749847412
131,0.0,0.02040495174150231,0.9999247789382935
132,0.0,0.02048363407469576,0.9999246597290039
133,0.0,0.020588543852287033,0.999923586845398
134,0.0,0.020640998741082668,0.9999234676361084
135,0.0,0.020693453629878306,0.9999227523803711
136,0.0,0.02074590851867394,0.9999223947525024
137,0.0,0.020798363407469576,0.9999219179153442
138,0.0,0.02090327318506085,0.9999210834503174
139,0.0,0.020929500629458666,0.9999209642410278
140,0.0,0.021690096516995383,0.9999208450317383
141,0.0,0.022240872849349558,0.9999206066131592
142,0.0,0.022293327738145196,0.9999198913574219
143,0.0,0.022450692404532104,0.9999195337295532
144,0.0,0.022555602182123373,0.9999186992645264
145,0.0,0.02260805707091901,0.9999185800552368
146,0.0,0.02263428451531683,0.9999183416366577
147,0.0,0.02271296684851028,0.9999181032180786
148,0.0,0.022765421737305915,0.9999178647994995
149,0.0,0.022817876626101553,0.99991774559021
150,0.0,0.02284410407049937,0.9999170303344727
151,0.0,0.023289970625262276,0.9999169111251831
152,0.0,0.023368652958455728,0.999916672706604
153,0.0,0.02399811162400336,0.9999163150787354
154,0.0,0.02407679395719681,0.9999154806137085
155,0.0,0.02444397817876626,0.9999148845672607
156,0.0,0.024470205623164078,0.9999146461486816
157,0.0,0.024548887956357533,0.9999144077301025
158,0.0,0.02457511540075535,0.999914288520813
159,0.0,0.025493075954678975,0.9999140501022339
160,0.0,0.025545530843474613,0.9999136924743652
161,0.0,0.026096307175828788,0.9999135732650757
162,0.0,0.026148762064624423,0.9999128580093384
163,0.0,0.026201216953420058,0.9999127388000488
164,0.0,0.02630612673101133,0.9999114274978638
165,0.0,0.026830675618967688,0.9999110698699951
166,0.0,0.02693558539655896,0.9999103546142578
167,0.0,0.026988040285354595,0.9999101161956787
168,0.0,0.027014267729752413,0.9999099969863892
169,0.0,0.027066722618548048,0.9999098777770996
170,0.0,0.027092950062945865,0.9999096393585205
171,0.0,0.027486361728913136,0.999909520149231
172,0.0,0.027643726395300043,0.9999094009399414
173,0.0,0.02780109106168695,0.9999074935913086
174,0.0,0.028246957616449853,0.9999072551727295
175,0.0,0.02827318506084767,0.9999067783355713
176,0.0,0.028561686949223668,0.9999065399169922
177,0.0,0.028928871170793118,0.9999064207077026
178,0.0,0.028981326059588752,0.9999063014984131
179,0.0,0.02903378094838439,0.9999059438705444
180,0.0,0.029348510281158206,0.9999058246612549
181,0.0,0.02940096516995384,0.9999057054519653
182,0.0,0.029479647503147292,0.9999052286148071
183,0.0,0.02976814939152329,0.9999048709869385
184,0.0,0.029794376835921108,0.9999045133590698
185,0.0,0.029846831724716742,0.9999043941497803
186,0.0,0.02989928661351238,0.9999041557312012
187,0.0,0.029951741502308015,0.999903678894043
188,0.0,0.030056651279899288,0.9999022483825684
189,0.0,0.030109106168694923,0.9999020099639893
190,0.0,0.030161561057490557,0.9999014139175415
191,0.0,0.030214015946286196,0.999901294708252
192,0.0,0.03100083927822073,0.9999008178710938
193,0.0,0.031053294167016365,0.9999005794525146
194,0.0,0.031158203944607638,0.9999001026153564
195,0.0,0.03128934116659673,0.9998990297317505
196,0.0,0.03157784305497272,0.9998987913131714
197,0.0,0.03163029794376836,0.9998985528945923
198,0.0,0.03165652538816618,0.9998984336853027
199,0.0,0.03181389005455308,0.9998979568481445
200,0.0,0.03186634494334872,0.9998971223831177
201,0.0,0.03225975660931599,0.999896764755249
202,0.0,0.03231221149811162,0.9998964071273804
203,0.0,0.03239089383130508,0.9998962879180908
204,0.0,0.0324171212757029,0.999895453453064
205,0.0,0.03278430549727235,0.9998953342437744
206,0.0,0.03283676038606798,0.9998947381973267
207,0.0,0.03325639949643307,0.9998946189880371
208,0.0,0.0333088543852287,0.9998941421508789
209,0.0,0.03336130927402434,0.9998937845230103
210,0.0,0.03341376416281997,0.9998934268951416
211,0.0,0.03349244649601343,0.9998929500579834
212,0.0,0.03357112882920688,0.9998921155929565
213,0.0,0.03362358371800252,0.999891996383667
214,0.0,0.03393831305077633,0.9998918771743774
215,0.0,0.03399076793957197,0.9998912811279297
216,0.0,0.03414813260595888,0.9998905658721924
217,0.0,0.03417436005035669,0.9998900890350342
218,0.0,0.03422681493915233,0.9998899698257446
219,0.0,0.0343317247167436,0.99988853931427
220,0.0,0.03438417960553924,0.9998880624771118
221,0.0,0.03443663449433487,0.9998877048492432
222,0.0,0.0347775912715065,0.9998875856399536
223,0.0,0.03483004616030214,0.999887228012085
224,0.0,0.03488250104909778,0.9998871088027954
225,0.0,0.03493495593789341,0.9998863935470581
226,0.0,0.03524968527066723,0.999886155128479
