,댓글
426,우리나라에도 필요한 법입니다. 국회의원들 놀지말고 일했으면.. 이런법 개정해라
427,목을 따야지 쓰벌
428,일본에 난폭운전 우리나라 1/10밖에 안될 듯
429,지네 도로는 고요하다 어쩐다 언플 발광해대더니ㅋㅋㅋㅋㅋㅋ 정신병자의나라
430,등신
431,원펀맨안나오나
432,왜 저러고 사냐
433,사회에 불만이있나?
434,저기도 똑같구나 ㅋㅋ
435,뒈지고싶어환장했구나
436,자라니들...
437,@poliwhirl_61 @2.hee_o @yooong23
438,@j_chanu 도랏나;;
439,@hyewon1717 우리나라는......!!
440,@es._xoxo
441,@bunong_26
442,@ol_h.daramg_s2 운전방해죄 아냐...? 왜 방해운전죄이지?
443,@woooon_mi @jininara_ @whxrxvxr @eenddl_22 @skstjf @
444,@god_dong1 ㅋㅋㅋㅋㅋㅋㅋ
445,@ma_ni_o_o_ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 나는 기자 말투가 왤케 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
446,@zizon_s_b @jewelry.kim
447,민주당 뭐합니까 이런 법 좀 만들어요 전동킥보드 해결 좀 하고 제발
448,"@mseunge 만승이도 이리한거 아니제? 하,,,,,,"
449,@2mhayoung 자전거 좀 타네
450,저거 미친놈아니야?
451,@oljos
452,@hjhyeon88
453,일본이 일본했다
454,@seook.k 자전거들 꼭 한번씩 저럴때 진짜..열받어
455,@hshs9998a 분조장 만나서 브레이크가 아니라 풀악셀 밟아줬으면
456,@red.nosed @ko_rea_captain
457,"저렇게 타다가 내 차선으로 넘어오기만 해봐라 병원에 누워서 내 차, 시간, 병원비 전부 손해배상 받아낼 테니까. 댁이 요단강만 안 건너면 받아냄. (해외거주)"
458,@choije___ ㅋㅋㅋㅋㅋㅋㅋ
459,@juniiiiiiiiiii 이거 형 아니야?ㅋㅋㅋ
460,차에 바쳐서 발목 부러지는 고통을 느껴보면 히혈을 느끼나보네...? 저놈 잡아와서 손톱 사이에 바늘 넣으면 보는재미 있을듯
461,이건 일본이👍.. 우리나라도 처벌 좀 강화시켜주라 쫌쫌쫌
462,간지가 몸을 지배해버렷네
463,😆😆😆😆😆
464,갓길에 불법주정차 없는거 보소ㅋㅋㅋㅋ부럽다 진짜
465,국내 자라니들도 처벌하자
466,저런 사람이 많은 건가 전국민이 저런 건가
467,@hanzzory 미쳤나봐 ;;;;
468,"병신 헬멧을 안 쓰는 건 이유가 있구만, 쓸데없는 걸 달고 있어서."
469,미치놈이군 본인과 남들이 위험한데 먼짓인지 😢
470,또라2
471,죽어줬으면😁
472,또라이새끼 아냐...
473,세상은 넓고 또라이는 많다
