,댓글
357,코로나 안녕가고 평화통일 미래로 go go ~~ 👍👍👍👍👍👍👍
358,👏👏👏👏
359,힘내세요💙💙대통령님😍😍😍
360,💙💙💙💙💙💙💙건강하세요💙💙💙💙💙💙💙💙💙
361,대통령님 힘내세요💙💙
362,❤️👏
363,❤️
364,대통령님 힘내세요 💙💙💙
365,건강챙기세요💙늘 응원합니다
366,💙💙💙💙💙
367,힘내세요!! 건강하시고 언제나 응원합니다!!👏🏻👏🏻👏🏻👏🏻
368,수고 하셨습니다 좋은결과만 있길 기원합니다👍
369,언제나 응원합니다 힘내세요💙 건강하세요💙
370,👏👏👏👏
371,존경하고사랑합니다❤️👏❤️❤️❤️
372,👍🏻
373,문대통령님 힘내세요!!! 국민을 위해서 너무나 수고를 많이하시는 분! 늘 건강하시기를 기원합니다! 사랑하고 존경합니다❤️❤️❤️❤️❤️❤️❤️👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
374,든든한 대통령님 사랑합니다. 💙💙💙
375,대통령님 건강하시고 행복하셨으면 더 바람이 없습💞💕니다
376,💙💙💙
377,건강하세요😍 사랑합니다~💙
378,수고많으셨어요. 한가지 걱정이 있어 말씀드립니다.코로나 유행에 걱정이 커지는 마당에 골프장에선 새벽부터 소주에 막걸리까지 마시고. 골프치고 그다음에 본인의 차로 운전해서 돌아갑니다. 대리운전도 힘든 시간에 본인의 생명뿐 아니라 다른 사람의안위도 중요한것인데 골프장이 외곽이 대부분인지라 단속도 안하는 것을 알고 인지를 못하는 것 같습니다. 대통령님. 골프란 운동이 나쁜것이 아니라 한번더 생각을 하고 누리길 바라는 입장에서 말씀드립니다. 늘 국정에 노고 많으신것에 감사드리며 늘 건강하고 행복하시길 빕니다
379,❤️😍👏👏👏👏👏👏
380,🎉🎉🎉 응원합니다~^^
381,❤️👍👍👍👍👍❤️
382,❤️
383,Pak Jokowi😍
384,@stankim82
385,😍😍😍😍 항상 건강하세요
386,대통령님 존경합니다 사랑합니다 건강하세요 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙
387,최고의 대통령님이십니다~~그리고 멋지십니다~건강하세요❤️❤️❤️👏👏👏
388,이야.... 진짜 감탄사가 절로 나옵니다 날아라 슈퍼맨~~!!!!
389,항상 응원합니다 👏
390,💙💙💙💙💙💙💙
391,💙💙💙💙
392,종교는없지만...문대통령님믿을께요🙏👍🤭😂😏🙆‍♀️
393,항상 감사합니다.👍👍👍👍 이렇게 무사히 안아프고 살고있음을 항상감사하게 생각하고있어요.
394,와우~
395,건강만 하셔요 여사님과 건강만 하세요!! 💙💙💙 우리 대통령님 없었으면 이 난국을 어찌 해쳐 나갔을까? 항상 진심으로 감사드립니다 💙💙💙이문덕
396,💙😍
397,문재인보유국💙💙💙
398,❤️❤️❤️❤️❤️❤️❤️
399,😘 사랑해
400,항상 건강하세요~ 존경합니다😍
401,💪🏻💪🏻💪🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻💙💙💙건강도 같이 챙기세요 늘 감사합니다
402,❤️👏
403,❤️
404,이문덕 👍👍👍👍👍👍👍👍👍👍👍👍
405,💙💙💙💙💙💙💙💙💙💙💙💙
406,😍👏👏👏
407,내가 사랑하는 대통령💙💙💙 건강하세요!
408,RCEP再度造成COVID19疫情升高！
409,국민들을 위해 애써주셔서 감사합니다 건강 하세요!💙💙💙💙💙
410,👍
